id,code,name,county_id:id
district_San_Francisco_San_Isidro_H,04,San Francisco,county_San_Isidro_H
district_Llanuras_Del_Gaspar_Sarapiquí_H,04,Llanuras Del Gaspar,county_Sarapiquí_H
district_Nacascolo_Liberia_G,04,Nacascolo,county_Liberia_G
district_Quebrada_Honda_Nicoya_G,04,Quebrada Honda,county_Nicoya_G
district_Tempate_Santa_Cruz_G,04,Tempate,county_Santa_Cruz_G
district_Río_Naranjo_Bagaces_G,04,Río Naranjo,county_Bagaces_G
district_Belén_Carrillo_G,04,Belén,county_Carrillo_G
district_Bebedero_Cañas_G,04,Bebedero,county_Cañas_G
district_Colorado_Abangáres_G,04,Colorado,county_Abangáres_G
district_Santa_Rosa_Tilarán_G,04,Santa Rosa,county_Tilarán_G
district_San_Pablo_Nandayure_G,04,San Pablo,county_Nandayure_G
district_Santa_Elena_La_Cruz_G,04,Santa Elena,county_La_Cruz_G
district_Huacas_Hojancha_G,04,Huacas,county_Hojancha_G
district_Lepanto_Puntarenas_P,04,Lepanto,county_Puntarenas_P
district_San_Rafael_Esparza_P,04,San Rafael,county_Esparza_P
district_Boruca_Buenos_Aires_P,04,Boruca,county_Buenos_Aires_P
district_Bahía_Ballena_Osa_P,04,Bahía Ballena,county_Osa_P
district_Pavón_Golfito_P,04,Pavón,county_Golfito_P
district_Limoncito_Coto_Brus_P,04,Limoncito,county_Coto_Brus_P
district_Laurel_Corredores_P,04,Laurel,county_Corredores_P
district_Matama_Limón_L,04,Matama,county_Limón_L
district_Roxana_Pococí_L,04,Roxana,county_Pococí_L
district_Germania_Siquirres_L,04,Germania,county_Siquirres_L
district_Telire_Talamanca_L,04,Telire,county_Talamanca_L
district_Río_Jiménez_Guácimo_L,04,Río Jiménez,county_Guácimo_L
district_Palmira_Zarcero_A,05,Palmira,county_Zarcero_A
district_Rodríguez_Valverde_Vega_A,05,Rodríguez,county_Valverde_Vega_A
district_Delicias_Upala_A,05,Delicias,county_Upala_A
district_Aguacaliente_O_San_Francisco_Cartago_C,05,Aguacaliente O San Francisco,county_Cartago_C
district_Llanos_De_Santa_Lucía_Paraíso_C,05,Llanos De Santa Lucía,county_Paraíso_C
district_Concepción_La_Unión_C,05,Concepción,county_La_Unión_C
district_Santa_Teresita_Turrialba_C,05,Santa Teresita,county_Turrialba_C
district_Santa_Rosa_Oreamuno_C,05,Santa Rosa,county_Oreamuno_C
district_Varablanca_Heredia_H,05,Varablanca,county_Heredia_H
district_Santa_Lucía_Barva_H,05,Santa Lucía,county_Barva_H
district_Santo_Tomás_Santo_Domingo_H,05,Santo Tomás,county_Santo_Domingo_H
district_Santo_Domingo_Santa_Bárbara_H,05,Santo Domingo,county_Santa_Bárbara_H
district_Concepción_San_Rafaél_H,05,Concepción,county_San_Rafaél_H
district_Cureña_Sarapiquí_H,05,Cureña,county_Sarapiquí_H
district_Curubandé_Liberia_G,05,Curubandé,county_Liberia_G
district_Sámara_Nicoya_G,05,Sámara,county_Nicoya_G
district_Cartagena_Santa_Cruz_G,05,Cartagena,county_Santa_Cruz_G
district_Porozal_Cañas_G,05,Porozal,county_Cañas_G
district_Líbano_Tilarán_G,05,Líbano,county_Tilarán_G
district_Porvenir_Nandayure_G,05,Porvenir,county_Nandayure_G
district_Paquera_Puntarenas_P,05,Paquera,county_Puntarenas_P
district_San_Jerónimo_Esparza_P,05,San Jerónimo,county_Esparza_P
district_Pilas_Buenos_Aires_P,05,Pilas,county_Buenos_Aires_P
district_Piedras_Blancas_Osa_P,05,Piedras Blancas,county_Osa_P
district_Pittier_Coto_Brus_P,05,Pittier,county_Coto_Brus_P
district_Cariari_Pococí_L,05,Cariari,county_Pococí_L
district_El_Cairo_Siquirres_L,05,El Cairo,county_Siquirres_L
district_Duacarí_Guácimo_L,05,Duacarí,county_Guácimo_L
district_Zapote_Zarcero_A,06,Zapote,county_Zarcero_A
district_Dos_Ríos_Upala_A,06,Dos Ríos,county_Upala_A
district_Guadalupe_O_Arenilla_Cartago_C,06,Guadalupe O Arenilla,county_Cartago_C
district_Dulce_Nombre_La_Unión_C,06,Dulce Nombre,county_La_Unión_C
district_Pavones_Turrialba_C,06,Pavones,county_Turrialba_C
district_San_José_De_La_Montaña_Barva_H,06,San José De La Montaña,county_Barva_H
district_Santa_Rosa_Santo_Domingo_H,06,Santa Rosa,county_Santo_Domingo_H
district_Purabá_Santa_Bárbara_H,06,Purabá,county_Santa_Bárbara_H
district_Nosara_Nicoya_G,06,Nosara,county_Nicoya_G
district_Cuajiniquil_Santa_Cruz_G,06,Cuajiniquil,county_Santa_Cruz_G
district_Tierras_Morenas_Tilarán_G,06,Tierras Morenas,county_Tilarán_G
district_Bejuco_Nandayure_G,06,Bejuco,county_Nandayure_G
district_Manzanillo_Puntarenas_P,06,Manzanillo,county_Puntarenas_P
district_Caldera_Esparza_P,06,Caldera,county_Esparza_P
district_Colinas_Buenos_Aires_P,06,Colinas,county_Buenos_Aires_P
district_Bahía_Drake_Osa_P,06,Bahía Drake,county_Osa_P
district_Gutierrez_Braun_Coto_Brus_P,06,Gutierrez Braun,county_Coto_Brus_P
district_Colorado_Pococí_L,06,Colorado,county_Pococí_L
district_Alegría_Siquirres_L,06,Alegría,county_Siquirres_L
district_Brisas_Zarcero_A,07,Brisas,county_Zarcero_A
district_Yolillal_Upala_A,07,Yolillal,county_Upala_A
district_Corralillo_Cartago_C,07,Corralillo,county_Cartago_C
district_San_Ramón_La_Unión_C,07,San Ramón,county_La_Unión_C
district_Tuis_Turrialba_C,07,Tuis,county_Turrialba_C
district_Tures_Santo_Domingo_H,07,Tures,county_Santo_Domingo_H
district_Belén_De_Nosarita_Nicoya_G,07,Belén De Nosarita,county_Nicoya_G
district_Diriá_Santa_Cruz_G,07,Diriá,county_Santa_Cruz_G
district_Arenal_Tilarán_G,07,Arenal,county_Tilarán_G
district_Guacimal_Puntarenas_P,07,Guacimal,county_Puntarenas_P
district_Chánguena_Buenos_Aires_P,07,Chánguena,county_Buenos_Aires_P
district_La_Colonia_Pococí_L,07,La Colonia,county_Pococí_L
district_Canalete_Upala_A,08,Canalete,county_Upala_A
district_Tierra_Blanca_Cartago_C,08,Tierra Blanca,county_Cartago_C
district_Río_Azul_La_Unión_C,08,Río Azul,county_La_Unión_C
district_Tayutic_Turrialba_C,08,Tayutic,county_Turrialba_C
district_Pará_Santo_Domingo_H,08,Pará,county_Santo_Domingo_H
district_Cabo_Velas_Santa_Cruz_G,08,Cabo Velas,county_Santa_Cruz_G
district_Barranca_Puntarenas_P,08,Barranca,county_Puntarenas_P
district_Biolley_Buenos_Aires_P,08,Biolley,county_Buenos_Aires_P
district_Dulce_Nombre_Cartago_C,09,Dulce Nombre,county_Cartago_C
district_Santa_Rosa_Turrialba_C,09,Santa Rosa,county_Turrialba_C
district_Tamarindo_Santa_Cruz_G,09,Tamarindo,county_Santa_Cruz_G
district_Monte_Verde_Puntarenas_P,09,Monte Verde,county_Puntarenas_P
district_Brunka_Buenos_Aires_P,09,Brunka,county_Buenos_Aires_P
